8	2	3	0.95	10.375	0.0597252	0.5	0.0131057	0.132218	0.159903	0.0784305	0.0416667	0.00488722	1.56445	12.4272	0.0709537	0.974679	0.000317714	0.238839	0.278713	0.158835	0.155902	0.0235706
8	2	4	1.05	11.95	0.0696653	0.25	0.0131566	0.168146	0.164442	0.131897	0.0271825	0	1.80208	12.1387	0.0714929	0.698212	0.000221567	0.247774	0.190726	0.208333	0.079561	0
10	0	0	16.25	24.925	0.21435	0.4	0.0135449	0.625211	0.312337	0.0411817	0.0162147	0.00272242	6.39824	3.00323	0.0266477	1.15758	0.000321708	0.125366	0.102195	0.0507703	0.023553	0.00952584
10	0	1	1.9	12.15	0.0841988	0.3	0.0131599	0.204483	0.1709	0.125642	0.0216905	0.000362319	2.57682	12.0945	0.0830947	0.979796	0.000320981	0.258438	0.22413	0.194967	0.0527669	0.00226268
10	0	2	1.8	12.95	0.0845004	0.275	0.0132101	0.226469	0.192174	0.0764663	0.0348909	0.02	3.0348	11.9978	0.0789667	0.446514	0.00028612	0.280667	0.209491	0.147606	0.094423	0.1249
10	0	3	0.8	8.4	0.0718129	0.325	0.0131467	0.170656	0.145108	0.0677486	0.0164871	0	1.63095	10.9311	0.101449	0.565133	0.000308945	0.253668	0.246576	0.157342	0.0799908	0
10	0	4	1.35	11.825	0.0757251	0.475	0.0131099	0.197062	0.179823	0.078373	0.0447421	0	3.18237	12.0787	0.0793734	0.805838	0.000284547	0.237414	0.219346	0.140399	0.0986572	0
10	1	0	0.3	5.725	0.0334716	0.45	0.0131053	0.025	0.05	0.1	0.0416667	0.0333333	0.6	9.99997	0.0584522	1.13908	0.000322896	0.115169	0.140436	0.249444	0.133073	0.124722
10	1	1	2.175	12.7	0.0843863	0.825	0.0131551	0.192215	0.193792	0.129366	0.0196475	0.00277778	4.30051	11.9879	0.0800869	1.41222	0.000240983	0.224924	0.225589	0.192139	0.0500962	0.0173472
10	1	2	1.45	10.925	0.0742079	0.35	0.0132056	0.177717	0.197897	0.0759904	0.0233958	0	2.46931	11.7077	0.0804894	0.759934	0.000308897	0.263984	0.261991	0.128681	0.0641722	0
10	1	3	1.1	11.75	0.0777468	0.3	0.0131102	0.202598	0.186491	0.082697	0.0257143	0.0025	1.51327	12.0099	0.0802762	0.6	0.000249971	0.263149	0.244097	0.148783	0.0874805	0.0156125
10	1	4	1.15	12	0.0809247	0.375	0.0131961	0.175359	0.203249	0.0848431	0.0552987	0.00625	1.57401	11.7919	0.0798062	0.73101	0.000314318	0.233835	0.260916	0.151673	0.120307	0.0390312
10	2	0	0.775	8.775	0.0660681	0.2	0.0131502	0.0915079	0.143194	0.10752	0.0327778	0	1.21424	11.1299	0.0834035	0.4	0.000337886	0.171624	0.278606	0.213686	0.0997822	0
10	2	1	1.85	12.375	0.0732138	0.35	0.0131539	0.172102	0.137686	0.115038	0.0630426	0.0121314	3.0541	12.6327	0.0750346	0.823104	0.000317706	0.224335	0.197488	0.145104	0.118553	0.0540293
10	2	2	1.35	11.825	0.0693661	0.325	0.0131546	0.151848	0.152927	0.114893	0.0348774	0	2.00686	12.7865	0.0738917	0.565133	0.00036355	0.21979	0.227542	0.201917	0.0741663	0
10	2	3	1.775	13.35	0.0852671	0.275	0.0131002	0.223183	0.174689	0.106774	0.0520204	0.0183333	2.36101	11.6866	0.0749708	0.741198	0.000324021	0.269245	0.245098	0.16362	0.101602	0.0730107
10	2	4	1.55	10.975	0.0736198	0.675	0.0131238	0.169087	0.142404	0.0802404	0.0476628	0.00227273	2.6072	12.4569	0.0831373	1.19138	0.000307806	0.258702	0.186317	0.141275	0.122795	0.0141932
12	0	0	19.6	24.05	0.22839	0.35	0.0135671	0.572738	0.370836	0.0516146	0.00373133	0.00107983	5.86003	3.3087	0.0231722	0.759934	0.000384281	0.0963306	0.100377	0.0355677	0.00820697	0.00405491
12	0	1	2.8	17.025	0.116379	0.55	0.0131548	0.302555	0.276513	0.105723	0.019827	0.00678571	3.39264	11.0465	0.0739647	1.22372	0.000269573	0.267482	0.256307	0.150789	0.0435113	0.0328862
12	0	2	1.25	11.375	0.0821447	0.5	0.0131813	0.154725	0.204339	0.100055	0.0389821	0.00189873	2.38485	11.9451	0.0841233	0.974679	0.000303355	0.222239	0.28373	0.175391	0.103513	0.0118576
12	0	3	1.6	13.5	0.0901457	0.275	0.0130661	0.285413	0.130899	0.113345	0.0640937	0.00625	3.05614	11.3688	0.0768283	0.59108	0.000292534	0.297064	0.179824	0.18136	0.159235	0.0390312
